1.5039e-05,2.7607e-05,0.00023636,-9.1668e-06,1.5932e-05,-0.0001257,0.027658,0.02763,0.027394,0.080887,0.080871,0.080997,0.0021894,0.0011225,0.0037458,0.0022512,0.0012573,0.0031164,1.3119,1.3119,1.3112,1.3106,1.3106,1.3101,-0.010457,0.22944,0.38119,-0.012879,-0.51525,-0.32348,-0.006571,-0.0066181,-0.0067169,0.0097382,0.0097237,0.0096321,-0.6658,0.66973,2.8066,-0.65977,2.835,4.1627,-1.504,-1.504,-1.5038,-1.5,-1.5,-1.4996,7
-7.1277e-06,2.091e-05,-0.00072059,1.4573e-05,3.562e-05,-0.00020087,-0.040082,-0.040103,-0.039382,-0.016264,-0.0163,-0.016099,0.0025399,0.0014173,0.014084,0.0024431,0.0015901,0.0033672,1.7271,1.7271,1.7241,1.7224,1.7223,1.7215,-0.010319,0.3861,-0.76272,-0.028115,0.063729,-0.45495,-0.0092439,-0.0092361,-0.009536,0.0075711,0.0075039,0.0080607,-0.69207,3.3496,7.174,-0.66276,3.4382,2.4253,-1.5006,-1.5006,-1.5003,-1.4952,-1.4952,-1.495,10
-6.5538e-06,6.2601e-06,6.8781e-06,-3.1431e-06,4.2393e-06,-1.9471e-06,-0.038315,-0.038321,-0.038328,-0.021865,-0.021869,-0.021867,0.00080098,0.00023281,0.00049789,0.00078614,0.00026279,0.00053632,1.3443,1.3443,1.3443,1.3438,1.3438,1.3437,0.011034,0.24987,0.12119,0.0089686,0.31345,-0.35656,-0.0056881,-0.0056992,-0.0057019,0.0012058,0.0012026,0.0012226,-0.61271,3.416,6.4343,-0.58026,8.0277,8.235,-1.4995,-1.4995,-1.4994,-1.4967,-1.4967,-1.4967,10
-3.7089e-06,1.1173e-05,5.7824e-05,-4.2188e-06,-1.3931e-05,-0.00022095,-0.014398,-0.014409,-0.014467,-0.02375,-0.023737,-0.023516,0.001239,0.0006805,0.0012334,0.0012726,0.0007469,0.0019784,1.6784,1.6783,1.6783,1.6767,1.6767,1.6764,-0.0033682,0.27589,0.76083,0.0091128,-0.29248,-1.4396,-0.0046704,-0.0046763,-0.0047385,-0.0019682,-0.0019455,-0.0016665,-0.77405,5.1776,6.7439,-0.79558,7.6029,7.0863,-1.5019,-1.5019,-1.5019,-1.4955,-1.4955,-1.4956,2
-3.1604e-06,-1.3792e-05,3.3952e-05,1.8514e-06,-1.4057e-05,-0.00021249,0.015859,0.015873,0.015839,0.014793,0.014808,0.01502,0.0012582,0.0008088,0.0015743,0.001198,0.00081523,0.00285,1.5787,1.5786,1.5785,1.5766,1.5766,1.5762,0.0074174,-0.74821,0.24091,0.0022376,-0.56197,-1.8107,0.0016513,0.0016662,0.0016271,0.0019563,0.001992,0.002231,-0.81105,10.435,10.451,-0.75512,27.587,26.704,-1.5013,-1.5013,-1.5013,-1.4999,-1.4999,-1.4999,5
-1.1244e-05,-7.5137e-05,-0.0003467,2.2412e-06,-2.1259e-05,-0.00010884,0.01431,0.014385,0.014732,-0.031174,-0.031152,-0.031044,0.002341,0.0013197,0.0034184,0.0023569,0.0012396,0.0057043,1.5109,1.5109,1.51,1.5067,1.5066,1.5056,0.029293,-0.16837,-0.82907,0.0041256,-0.015901,-0.77687,-0.011505,-0.011429,-0.010955,-0.0049905,-0.0049633,-0.0061049,-0.70366,0.65969,5.0746,-0.69978,0.8569,7.9176,-1.5014,-1.5014,-1.5017,-1.5036,-1.5037,-1.5026,9
1.9434e-05,-0.00010045,-9.7236e-05,-1.1101e-05,-1.7091e-05,-0.00031526,0.028146,0.028246,0.028344,-0.052486,-0.052468,-0.052153,0.0025677,0.0018441,0.0044291,0.0026075,0.0014908,0.0074658,1.7795,1.7793,1.7788,1.7842,1.784,1.7827,-0.0079908,-1.9348,0.075106,-0.031781,0.025133,-0.87677,0.0065802,0.006767,0.0065424,-0.0041696,-0.0041305,-0.0036918,-0.64017,12.238,3.2219,-0.62487,2.008,9.4281,-1.5095,-1.5096,-1.5096,-1.4993,-1.4993,-1.4988,1
-1.9868e-05,-1.7352e-05,-0.00010397,1.1497e-05,-8.3119e-05,-0.00035103,0.0016394,0.0016567,0.0017607,-0.041071,-0.040988,-0.040637,0.0029779,0.0017547,0.0045351,0.0030046,0.0017984,0.0066371,2.3557,2.3557,2.3547,2.3381,2.3379,2.3369,0.027671,-0.19058,0.28577,0.040008,-0.16973,-0.8195,-0.013588,-0.013581,-0.013288,-0.0073459,-0.0072761,-0.0078773,-0.507,1.1224,4.7624,-0.47257,0.9448,6.7277,-1.4958,-1.4958,-1.4957,-1.5007,-1.5008,-1.5003,9
-8.7838e-06,2.223e-05,1.1992e-05,-2.5835e-06,2.0278e-05,8.7471e-06,-0.022866,-0.022889,-0.022901,-0.029685,-0.029705,-0.029714,0.0011128,0.00058961,0.00079108,0.0010791,0.00051506,0.00080411,1.1733,1.1732,1.1732,1.1733,1.1733,1.1732,0.014559,0.70714,-0.11408,-0.0089341,0.48306,0.56992,-0.0046469,-0.004696,-0.004711,-0.0019274,-0.0019825,-0.002048,-0.66867,10.832,3.8462,-0.63777,3.1227,6.2389,-1.5003,-1.5003,-1.5002,-1.5005,-1.5006,-1.5006,2
-8.8758e-06,4.085e-05,5.5301e-05,-1.7732e-05,5.495e-05,-1.8121e-05,0.031005,0.030964,0.030909,-0.032054,-0.032109,-0.03209,0.002247,0.0013136,0.0030034,0.0021754,0.0012558,0.0019123,1.3262,1.3262,1.3255,1.3291,1.3291,1.3288,-0.01691,-0.44546,0.35829,0.020133,0.23145,-0.17208,0.0090162,0.0089508,0.0090336,-0.012151,-0.012266,-0.012265,-0.70142,4.7626,2.2254,-0.72621,0.3027,3.6351,-1.5018,-1.5017,-1.5017,-1.4911,-1.4913,-1.491,1
-1.4333e-06,1.31e-05,4.527e-06,-3.2362e-06,-9.7299e-06,0.00015961,0.019047,0.019034,0.019029,-0.028911,-0.028902,-0.029061,0.0010839,0.00050023,0.0012349,0.0010816,0.00055696,0.0021743,1.1483,1.1483,1.1481,1.1492,1.1492,1.1489,0.00063877,0.29879,1.4416,-0.010152,-1.8648,4.1508,0.0027687,0.0027328,0.0026893,-0.0031904,-0.0031411,-0.0034992,-0.59168,0.76886,18.009,-0.6254,21.705,37.896,-1.5,-1.5,-1.5,-1.4991,-1.4991,-1.4994,6
-3.8136e-06,2.006e-06,-3.1675e-05,-1.4712e-06,3.0711e-05,0.00014616,-0.025899,-0.025901,-0.02587,-0.012927,-0.012958,-0.013104,0.0012365,0.00080477,0.0013841,0.0011776,0.00075636,0.0017453,1.5702,1.5701,1.57,1.5703,1.5702,1.5701,0.0037142,-0.042269,0.084927,0.0079006,1.2848,-0.57496,-0.0028118,-0.0028016,-0.0028114,0.0011119,0.0010719,0.00090027,-0.77341,26.473,5.1015,-0.73179,17.475,14.481,-1.5006,-1.5007,-1.5006,-1.5001,-1.5001,-1.5001,10
8.437e-06,3.7292e-05,-0.00023211,-5.3927e-07,3.6205e-05,-0.00013074,0.010079,0.010042,0.010274,-0.00092524,-0.00096145,-0.00083071,0.0021885,0.0013578,0.008386,0.0021318,0.001214,0.0025334,1.2876,1.2875,1.2862,1.2877,1.2876,1.2872,-0.014223,-0.54516,-0.050035,-0.00032489,0.003842,-0.32501,0.0087548,0.0087212,0.0096952,-0.0029125,-0.0029406,-0.0029049,-0.72238,3.9966,7.3551,-0.7161,-0.15453,3.2827,-1.4982,-1.4983,-1.498,-1.5023,-1.5023,-1.502,3
-2.2744e-05,-1.0837e-05,7.4627e-05,7.9166e-06,-1.9218e-05,0.00012753,-0.12364,-0.12362,-0.1237,-0.14454,-0.14452,-0.14464,0.0022627,0.0012412,0.0032607,0.0022404,0.0011369,0.0028119,1.3758,1.3758,1.3752,1.3837,1.3837,1.3831,0.015995,0.15472,0.47952,-0.0003666,-0.1071,0.77955,0.0102,0.0102,0.0098665,-0.011739,-0.011746,-0.011911,-0.6264,0.9906,3.5396,-0.68787,2.4233,8.9781,-1.5016,-1.5016,-1.5014,-1.4922,-1.4922,-1.4924,11
-5.2666e-06,9.6807e-07,-2.9649e-06,-1.1588e-05,2.5919e-05,-1.6517e-05,0.027658,0.027657,0.02766,-0.035764,-0.03579,-0.035773,0.0010953,0.00048133,0.00096261,0.0011286,0.00072671,0.0012676,1.1797,1.1797,1.1796,1.1804,1.1804,1.1802,0.002166,0.27559,-0.2322,0.0049026,1.4265,0.55644,0.0013825,0.0013772,0.001316,-0.0055058,-0.0055873,-0.0056034,-0.67618,1.9821,4.7664,-0.72987,15.988,11.713,-1.5027,-1.5027,-1.5027,-1.4969,-1.4969,-1.4969,1
4.0092e-06,-6.1288e-06,-0.00018684,1.3192e-06,-1.9168e-05,-6.6508e-05,0.023913,0.023919,0.024106,0.057662,0.057681,0.057748,0.0014329,0.00076144,0.0016805,0.0013701,0.00089018,0.0018304,2.0873,2.0873,2.0871,2.0852,2.0852,2.085,0.025893,0.09058,-0.73472,-0.0030681,-0.18735,-0.54168,0.0063394,0.0063377,0.0063273,0.0011251,0.0011235,0.0011086,-0.76772,5.53,3.4236,-0.78895,7.9553,7.3068,-1.4992,-1.4992,-1.499,-1.5,-1.4999,-1.4999,4
1.6219e-06,2.7621e-06,0.00073012,-6.5369e-06,-2.1214e-05,0.0002943,-0.026199,-0.026202,-0.026932,-0.023927,-0.023906,-0.0242,0.0029358,0.001753,0.0063537,0.003025,0.0018446,0.0079404,2.2916,2.2915,2.2907,2.2869,2.2867,2.287,-0.019975,-0.045283,1.6463,-0.017587,-1.0159,-0.25528,0.013422,0.013399,0.013564,0.0072165,0.0072963,0.0084045,-0.52909,1.3132,11.993,-0.49438,7.8795,10.899,-1.502,-1.5021,-1.5022,-1.4996,-1.4996,-1.4993,2
9.1179e-06,1.5954e-06,8.5779e-05,-1.9812e-05,-4.851e-05,-0.0002695,0.031472,0.031471,0.031385,0.0039302,0.0039788,0.0042483,0.0022986,0.0012577,0.0027499,0.0022832,0.0013399,0.0044465,1.4025,1.4024,1.4019,1.3996,1.3994,1.3987,0.0021735,-0.11904,0.27905,0.030758,-0.51059,-0.53633,0.010389,0.010389,0.0098939,-0.0011077,-0.0010541,-0.00083586,-0.72808,1.6929,2.6144,-0.7107,2.7469,4.0106,-1.4976,-1.4978,-1.4979,-1.5003,-1.5004,-1.4999,8
-1.6639e-06,4.0519e-05,-0.00047512,-3.2542e-06,5.4835e-05,-2.3336e-05,0.020509,0.020468,0.020944,-0.040817,-0.040872,-0.040849,0.0021662,0.0012934,0.0040753,0.0022178,0.0011787,0.0028801,1.2804,1.2804,1.2794,1.2813,1.2812,1.2808,-0.015033,0.44984,-0.32284,-0.014101,0.043934,-0.75217,-0.0048783,-0.0049384,-0.0051315,-0.0086888,-0.0087627,-0.0085278,-0.70948,3.4626,3.3025,-0.70892,0.57083,4.1932,-1.5045,-1.5044,-1.5038,-1.499,-1.4991,-1.4984,1
5.6752e-06,-6.9606e-05,0.00029515,-2.1321e-05,1.7339e-05,-0.00012569,0.018891,0.018961,0.018666,-0.02925,-0.029267,-0.029142,0.0026599,0.0016776,0.0066686,0.002572,0.0013798,0.0029089,1.8745,1.8744,1.8736,1.8691,1.869,1.8683,0.034254,-0.72807,0.71178,0.01943,0.12375,-0.71139,0.0067371,0.0068487,0.0076408,-0.014364,-0.014405,-0.01429,-0.65033,4.9185,4.6064,-0.66953,0.06699,4.1133,-1.5027,-1.5027,-1.5023,-1.4928,-1.4928,-1.4929,9
3.2963e-06,-3.3377e-05,7.8648e-05,1.4526e-06,3.7243e-05,-0.00019164,0.02384,0.023873,0.023795,0.010921,0.010884,0.011076,0.0022942,0.0013311,0.0024666,0.0022552,0.0017462,0.0044996,1.393,1.393,1.3928,1.4009,1.4008,1.4,0.010743,0.14323,0.34602,0.0085685,1.2584,-0.19794,-0.008897,-0.0088389,-0.008762,0.0075899,0.0075095,0.0078424,-0.70129,2.5215,2.6291,-0.70196,10.645,3.8247,-1.5065,-1.5065,-1.5064,-1.4965,-1.4967,-1.4965,8
7.5126e-06,-4.1008e-05,0.00025942,-6.0727e-06,-1.2356e-05,0.00029499,0.035191,0.035232,0.034972,-0.038079,-0.038067,-0.038362,0.002588,0.0013774,0.006777,0.0025333,0.0014071,0.0039804,1.7853,1.7852,1.7839,1.7822,1.7822,1.7815,-0.010123,-0.29613,0.37802,0.0020722,-0.15049,0.20407,0.012687,0.012733,0.01303,-0.0085914,-0.0085266,-0.0084022,-0.64183,1.2341,4.92,-0.62949,1.3948,4.7101,-1.5008,-1.5008,-1.5001,-1.4953,-1.4954,-1.4949,1
1.1682e-05,-2.6292e-05,-0.00020857,-2.3009e-06,-4.7475e-05,-0.00013381,0.016667,0.016693,0.016901,0.0052087,0.0052562,0.00539,0.00227,0.0012414,0.0039374,0.00225,0.0013178,0.0067424,1.3706,1.3705,1.3694,1.3702,1.3702,1.3697,0.00015791,-0.48226,-0.85756,0.0095735,-0.35486,-1.0178,0.010304,0.010318,0.010857,-0.0052091,-0.0051375,-0.0040729,-0.68926,2.4869,4.2035,-0.70327,2.6493,12.326,-1.5015,-1.5015,-1.5013,-1.4959,-1.4958,-1.4964,5
-5.6691e-06,-3.9352e-06,1.2035e-06,3.0073e-06,1.968e-07,-5.024e-05,0.031626,0.03163,0.031629,0.003343,0.0033428,0.003393,0.0012847,0.0007289,0.0011296,0.0012357,0.00075258,0.0028867,1.6567,1.6567,1.6566,1.6551,1.6551,1.6548,0.01187,-0.47736,0.22792,0.0045721,1.05,-0.27427,0.0039069,0.0039141,0.0039015,0.00030368,0.00028941,7.746e-06,-0.78415,8.8144,6.1101,-0.76081,11.646,8.7581,-1.4984,-1.4984,-1.4983,-1.4983,-1.4984,-1.4984,8
4.8145e-07,-1.4692e-06,-1.836e-05,1.7523e-06,-3.6625e-07,-5.6159e-05,0.065314,0.065315,0.065333,0.11041,0.11041,0.11047,0.00079513,0.00027855,0.00045383,0.00079638,0.00028188,0.00078785,1.6739,1.6739,1.6739,1.6693,1.6693,1.6693,0.0035402,-0.06454,-1.2141,-0.011246,-1.116,-2.5452,0.0072371,0.0072367,0.0072592,-0.0037232,-0.0037268,-0.0036687,-0.49571,3.561,11.445,-0.49561,14.018,39.049,-1.4966,-1.4966,-1.4966,-1.4985,-1.4985,-1.4984,7
-3.0186e-06,-3.1361e-06,-7.9117e-05,2.8163e-07,-3.6517e-05,-8.3667e-07,0.019388,0.019391,0.01947,0.0097902,0.0098267,0.0098275,0.0012288,0.00069765,0.0013686,0.0012453,0.00073093,0.0015182,1.5723,1.5723,1.5722,1.5697,1.5697,1.5695,0.00054844,0.43358,-1.2257,0.0093438,-0.44118,0.14501,0.0042842,0.0042822,0.004326,-0.00055895,-0.00051714,-0.00047172,-0.79462,6.8605,9.6539,-0.77528,17.12,7.538,-1.4982,-1.4982,-1.4981,-1.4982,-1.4983,-1.4983,5
-5.7356e-06,8.5054e-06,-1.564e-05,-7.6941e-06,2.1809e-05,-1.686e-05,0.015394,0.015386,0.015401,-0.024497,-0.024519,-0.024502,0.001117,0.00056605,0.0014345,0.0010999,0.00049796,0.0010359,1.1741,1.174,1.1739,1.1741,1.1741,1.1739,0.00061295,0.008866,-0.22458,0.0095112,0.16702,-0.058745,0.0064321,0.0064105,0.0065238,-0.0048387,-0.0048395,-0.00488,-0.65477,4.5882,11.989,-0.65902,1.9263,2.6922,-1.501,-1.501,-1.5009,-1.4985,-1.4985,-1.4985,6
-3.283e-06,6.0128e-07,-9.677e-06,-8.8459e-06,-4.6672e-07,-4.8464e-06,0.029559,0.029559,0.029568,-0.040219,-0.040218,-0.040214,0.00078321,0.00023718,0.00061226,0.00077963,0.00024163,0.00047357,1.3629,1.3629,1.3629,1.36,1.36,1.3599,0.011655,0.0042096,0.011416,0.014517,-0.13481,-0.31689,-0.0018497,-0.0018464,-0.0018771,-0.0018136,-0.0018125,-0.0018205,-0.56963,1.8233,7.213,-0.55774,8.5653,7.2401,-1.4957,-1.4957,-1.4957,-1.4993,-1.4993,-1.4993,1
-1.6548e-05,0.00019797,0.0004392,-1.3128e-05,-5.278e-05,-0.00026382,0.028806,0.028608,0.028169,0.024403,0.024455,0.024719,0.0029151,0.0020968,0.0059434,0.0029009,0.0017138,0.0041691,2.2669,2.2666,2.2652,2.2529,2.2528,2.2523,0.0053258,2.0141,0.97758,0.02169,-0.29401,-0.44361,0.0099553,0.0097083,0.0095841,-0.0030902,-0.0030435,-0.0028519,-0.54724,10.011,6.0533,-0.55865,2.8144,4.4806,-1.4973,-1.4975,-1.4972,-1.4995,-1.4994,-1.4993,5
-3.1633e-06,9.6757e-06,-2.9331e-05,-2.0896e-05,1.0405e-05,-0.00015222,0.029285,0.029275,0.029304,0.032822,0.032812,0.032964,0.0025867,0.0015249,0.0045271,0.0026788,0.0015291,0.0046814,1.8715,1.8714,1.871,1.8635,1.8634,1.8626,-0.0011728,0.11842,1.1631,0.0057587,0.31878,-0.65247,0.0058144,0.0058119,0.0062578,0.008304,0.0082596,0.0087709,-0.61753,1.449,9.7364,-0.60356,2.1934,7.2325,-1.499,-1.4989,-1.4986,-1.5012,-1.5013,-1.5012,8
-1.2925e-05,-3.1452e-05,-1.7162e-05,2.1742e-07,-5.1593e-05,0.00016078,-0.0034323,-0.0034009,-0.0033837,-0.037972,-0.037921,-0.038082,0.0022515,0.0012628,0.0029796,0.0021936,0.0013638,0.0059042,1.3947,1.3946,1.3939,1.3948,1.3949,1.3938,0.01897,0.31187,-0.02936,0.0028792,-0.7335,0.48467,-0.0054886,-0.0054168,-0.0053088,0.0088173,0.0088835,0.008572,-0.68437,2.7115,3.7818,-0.70775,3.6837,5.9687,-1.5031,-1.5032,-1.5033,-1.4968,-1.4968,-1.4959,9
-3.4359e-06,-3.5582e-05,2.8134e-05,-2.5593e-05,-2.9313e-05,-0.00014972,0.028329,0.028365,0.028336,0.000379,0.00040831,0.00055803,0.002272,0.0011676,0.0028226,0.002288,0.0011826,0.0028851,1.3977,1.3976,1.3973,1.3942,1.3941,1.3934,0.01679,-0.11289,0.062414,0.040463,-0.0031881,-0.45184,0.012458,0.012524,0.012811,0.0068837,0.00691,0.0069209,-0.72474,0.45144,1.4074,-0.71209,0.049609,4.0505,-1.4956,-1.4957,-1.4957,-1.5033,-1.5033,-1.5032,8
-4.2968e-06,-1.0329e-05,-2.631e-05,-3.7705e-07,1.6577e-05,-3.4948e-05,-0.026917,-0.026907,-0.02688,-0.015622,-0.015639,-0.015604,0.001249,0.00088129,0.0023634,0.0011965,0.00067133,0.0014948,1.5734,1.5734,1.573,1.5747,1.5747,1.5746,0.0027134,-0.44965,-0.98622,0.0013061,0.62875,1.0778,-0.0032095,-0.003191,-0.0030957,-0.0013421,-0.0013704,-0.0013273,-0.77358,16.761,9.0375,-0.72879,5.892,14.372,-1.4995,-1.4995,-1.4996,-1.4998,-1.4998,-1.4998,10
4.6506e-06,5.8631e-06,6.5542e-05,1.3378e-05,5.976e-05,0.00019075,-0.04249,-0.042496,-0.042561,-0.013949,-0.014008,-0.014199,0.0029622,0.0015961,0.0041916,0.0028851,0.0017333,0.0055177,2.2792,2.2792,2.2785,2.2716,2.2716,2.2705,-0.010231,-0.085456,0.35547,-0.018041,0.55991,0.27944,-0.0057318,-0.0057247,-0.0058038,0.014352,0.014273,0.01467,-0.55466,0.99131,10.44,-0.53345,3.5489,5.5975,-1.5012,-1.5011,-1.5012,-1.4942,-1.4942,-1.4937,10
2.4807e-06,1.1332e-05,-4.1054e-05,-1.085e-05,6.6217e-06,-3.7876e-05,-0.031732,-0.031743,-0.031702,-0.021578,-0.021585,-0.021547,0.0010881,0.00050797,0.0012399,0.001056,0.00054295,0.0010399,1.0956,1.0955,1.0954,1.0947,1.0947,1.0946,-0.0016673,0.14971,0.0072937,0.0018747,0.65704,-0.599,-0.0061503,-0.0061679,-0.0062365,-0.0039292,-0.0039444,-0.0038362,-0.65634,6.2306,4.6423,-0.62087,9.2341,14.905,-1.4993,-1.4993,-1.4994,-1.4999,-1.4999,-1.4998,10
7.1377e-06,3.4379e-05,0.00020625,-5.5482e-06,3.6663e-05,0.00073983,-0.029842,-0.029876,-0.030083,-0.011551,-0.011587,-0.012327,0.0025258,0.0013617,0.0042888,0.002459,0.0014464,0.0070824,1.7213,1.7211,1.7202,1.7206,1.7205,1.7195,-0.015958,0.2816,0.32573,-0.0020844,0.19348,0.35,-0.0087838,-0.0087858,-0.0088607,0.0041169,0.0040823,0.0041472,-0.68191,2.2732,3.8533,-0.62814,1.6744,4.7942,-1.5093,-1.5093,-1.5095,-1.4965,-1.4965,-1.4965,10
-3.2626e-07,3.5123e-05,4.3945e-05,-5.7797e-06,3.2736e-05,-0.00032934,0.031382,0.031347,0.031303,0.078405,0.078373,0.078702,0.0021988,0.0011348,0.0024909,0.002249,0.0011708,0.0048217,1.3091,1.309,1.3086,1.3102,1.3101,1.309,-0.0090601,0.24104,0.016253,-0.0097577,0.21413,-0.57232,-0.0039506,-0.0039858,-0.0035164,0.012568,0.012521,0.012369,-0.65614,0.58758,3.2076,-0.65485,0.66254,4.045,-1.5064,-1.5065,-1.5064,-1.4995,-1.4996,-1.4994,7
-1.1122e-05,-5.0539e-05,5.3956e-05,-3.7242e-06,-1.0208e-05,-3.3871e-05,-0.080901,-0.080851,-0.080905,-0.20092,-0.20091,-0.20088,0.001301,0.00081309,0.0015022,0.0012585,0.00062352,0.001353,1.6741,1.674,1.6738,1.6708,1.6708,1.6707,0.019862,-0.92853,-0.63136,0.014565,-0.0018381,-0.14934,-0.015008,-0.014932,-0.014929,-0.0074698,-0.0074675,-0.0076121,-0.7605,13.256,8.3751,-0.75545,1.9404,5.0443,-1.4993,-1.4993,-1.4993,-1.4949,-1.4949,-1.4949,11
